bic,"[-23622.65845861 -23622.65845832 -23622.80091776 -23622.65845852
 -23622.80091814 -23622.80091776 -23622.65845852 -23622.65845818
 -23622.65845818 -23622.65845845 -23622.65845839 -23622.65845849
 -23622.80091816 -23622.65845822 -23622.65845861 -23622.65847305
 -23622.65845861 -23622.65845822 -23622.65845818 -23622.65845852
 -23622.65845861 -23622.65845861 -23622.80091821 -23622.65845861
 -23622.80091814 -23622.65845832 -23828.01643137 -23622.65845852
 -23622.65845841 -23501.56015136 -23622.65847305 -23622.65845841
 -23622.65845845 -23622.65845845 -23622.65845845 -23622.65845849
 -23622.65845845 -23622.80091841 -23493.78775445 -23622.80091814
 -23622.65845845 -23622.65845852 -23622.80091736 -23622.65845852
 -23622.80091776 -23622.65845832 -23622.65845852 -23654.77826584
 -23622.65845839 -23622.65847305]"
icl,"[-23609.2545286  -23609.25452836 -23609.04270746 -23609.25452852
 -23609.04270776 -23609.04270745 -23609.25452853 -23609.25452825
 -23609.25452825 -23609.25452847 -23609.25452842 -23609.2545285
 -23609.04270778 -23609.25452828 -23609.2545286  -23609.25454036
 -23609.2545286  -23609.25452828 -23609.25452825 -23609.25452852
 -23609.2545286  -23609.2545286  -23609.04270783 -23609.2545286
 -23609.04270776 -23609.25452836 -23819.50043724 -23609.25452853
 -23609.25452844 -23482.55590152 -23609.25454036 -23609.25452844
 -23609.25452847 -23609.25452847 -23609.25452847 -23609.2545285
 -23609.25452847 -23609.04270799 -23472.95860311 -23609.04270776
 -23609.25452847 -23609.25452853 -23609.04270712 -23609.25452853
 -23609.04270746 -23609.25452836 -23609.25452853 -23640.74227819
 -23609.25452842 -23609.25454036]"
time,18.998125
c,l
50.0,49.0,0.0,0.0,0.0,1.0,50.0,50.0,50.0,50.0,47.0,0.0,50.0,49.0,48.0,50.0,48.0,0.0,50.0,49.0,48.0,50.0,1.0,47.0,50.0,0.0,0.0,50.0,1.0,0.0,0.0,48.0,0.0,50.0,0.0,1.0,0.0,50.0,0.0,0.0,48.0,50.0,0.0,0.0,50.0,50.0,0.0,49.0,50.0,0.0,1.0,50.0,50.0,49.0,50.0,50.0,1.0,0.0,2.0,47.0,50.0,1.0,1.0,0.0,48.0,48.0,50.0,50.0,48.0,0.0,0.0,0.0,50.0,49.0,48.0,50.0,0.0,0.0,50.0,50.0,48.0,50.0,1.0,47.0,0.0,48.0,50.0,50.0,50.0,50.0,0.0,0.0,1.0,50.0,1.0,48.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,50.0,1.0,50.0,0.0,1.0,0.0,50.0,0.0,50.0
0.0,1.0,50.0,50.0,49.0,48.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,49.0,50.0,0.0,48.0,49.0,50.0,1.0,50.0,0.0,50.0,49.0,50.0,0.0,50.0,50.0,1.0,0.0,50.0,49.0,0.0,0.0,50.0,1.0,0.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,47.0,2.0,0.0,49.0,49.0,50.0,1.0,1.0,0.0,0.0,2.0,50.0,50.0,49.0,0.0,1.0,0.0,0.0,50.0,49.0,0.0,0.0,1.0,0.0,48.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,50.0,49.0,48.0,0.0,48.0,1.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,49.0,0.0,49.0,48.0,50.0,0.0,49.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
converged,50
